"","SlideName","ScanLabel","ROILabel","SegmentLabel","SegmentDisplayName","Origin.Instrument.ID","CD31.","INS.","PanCK.","Others","QCFlags","AOISurfaceArea","AOINucleiCount","ROICoordinateX","ROICoordinateY","RawReads","AlignedReads","DeduplicatedReads","TrimmedReads","StitchedReads","SequencingSaturation","SequencingSetID","UMIQ30","RTSQ30","GeoMxNgsPipelineVersion","LOT_Human_Procode_NGS_IPA_Protein_1_1","Block_ID","Segment_name","Project","ROI_type","Donor","Segment_type","Anatomical_region","Donor_type","LOT_Human_Procode_NGS_Core_Protein_1_0","ROIID","SegmentID","ScanWidth","ScanHeight","ScanOffsetX","ScanOffsetY"
"188","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",10,"Ins+","P6_InsSyto83PanCKCD31_61724_010_Ins","2204G0420","False","True","False","False",NA,7469.331937,112,15715,45313,2940528,2771448,330256,2918088,2881848,88.0836299291923,"LH00339:87:22N2M2LT3",0.9891,0.9904,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_7","beta_cells","HuBMAP","islet_present","P6","endocrine_cells","Neck","ND",621006,"781e236a-c36d-48b8-be7a-b5672c56eb80","70524a60-e44f-410f-b361-702f224d465d",35629.703125,81572.765625,6761,173
"189","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",10,"PanCK+","P6_InsSyto83PanCKCD31_61724_010_PanCK","2204G0420","False","False","True","False",NA,22420.540768,249,15715,45313,9770255,9219015,582327,9708371,9583782,93.6834141174518,"LH00339:87:22N2M2LT3",0.9895,0.9901,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_7","duct_cells","HuBMAP","islet_present","P6","pancreatic_ducts","Neck","ND",621006,"781e236a-c36d-48b8-be7a-b5672c56eb80","0d32549b-19e3-4354-b22e-bf4870b7a3ac",35629.703125,81572.765625,6761,173
"190","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",10,"Others","P6_InsSyto83PanCKCD31_61724_010_Others","2204G0420","False","False","False","True",NA,127822.489892,1301,15715,45313,9773665,8993415,615905,9677017,9531717,93.1516003653785,"LH00339:87:22N2M2LT3",0.9859,0.9879,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_7","acinar_and_other","HuBMAP","islet_present","P6","exocrine_and_other","Neck","ND",621006,"781e236a-c36d-48b8-be7a-b5672c56eb80","0128ef53-930c-4cc2-a1ae-d301ae236207",35629.703125,81572.765625,6761,173
"191","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",11,"CD31+","P6_InsSyto83PanCKCD31_61724_011_CD31","2204G0420","True","False","False","False",NA,3857.336609,67,9760,41929,278384,262626,33336,276586,273858,87.3066642297411,"LH00339:87:22N2M2LT3",0.9925,0.9915,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_7","endothelial_cells","HuBMAP","islet_absent","P6","vasculature","Neck","ND",621006,"78c9b4c8-c959-4de5-ac43-ceceb8622045","a687c145-ed5b-44a1-8917-4ccba7b3bd2a",35629.703125,81572.765625,6761,173
"192","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",11,"PanCK+","P6_InsSyto83PanCKCD31_61724_011_PanCK","2204G0420","False","False","True","False",NA,19990.153514,242,9760,41929,8075494,7596146,543132,7992977,7884970,92.849900462682,"LH00339:87:22N2M2LT3",0.9868,0.988,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_7","duct_cells","HuBMAP","islet_absent","P6","pancreatic_ducts","Neck","ND",621006,"78c9b4c8-c959-4de5-ac43-ceceb8622045","f5f28962-9b08-4eb2-b77a-c7aeecb89e2d",35629.703125,81572.765625,6761,173
"193","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",11,"Others","P6_InsSyto83PanCKCD31_61724_011_Others","2204G0420","False","False","False","True",NA,130194.122276,1224,9760,41929,8771741,8126324,523538,8700249,8587972,93.5575052139196,"LH00339:87:22N2M2LT3",0.9889,0.9882,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_7","acinar_and_other","HuBMAP","islet_absent","P6","exocrine_and_other","Neck","ND",621006,"78c9b4c8-c959-4de5-ac43-ceceb8622045","1c298581-3a69-4496-abb5-a615901c73fa",35629.703125,81572.765625,6761,173
"194","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",12,"CD31+","P6_InsSyto83PanCKCD31_61724_012_CD31","2204G0420","True","False","False","False",NA,5086.742563,67,34334,49877,855558,807533,78835,848743,836767,90.2375506635642,"LH00339:87:22N2M2LT3",0.9886,0.9885,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_7","endothelial_cells","HuBMAP","islet_absent","P6","vasculature","Neck","ND",621006,"533dbd8c-e2bb-41cd-ab0c-8359f4741b4a","0af6cffe-b268-46c6-95fc-86be68dbca56",35629.703125,81572.765625,6761,173
"195","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",12,"PanCK+","P6_InsSyto83PanCKCD31_61724_012_PanCK","2204G0420","False","False","True","False",NA,29614.201207,294,34334,49877,19901591,18704596,906842,19714436,19439562,95.1517691159969,"LH00339:87:22N2M2LT3",0.9874,0.9872,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_7","duct_cells","HuBMAP","islet_absent","P6","pancreatic_ducts","Neck","ND",621006,"533dbd8c-e2bb-41cd-ab0c-8359f4741b4a","78af4b05-d1cd-4081-856c-5424bd6f74c1",35629.703125,81572.765625,6761,173
"196","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",12,"Others","P6_InsSyto83PanCKCD31_61724_012_Others","2204G0420","False","False","False","True",NA,131261.872939,1406,34334,49877,9578397,8883975,794277,9493845,9367720,91.0594412973922,"LH00339:87:22N2M2LT3",0.9882,0.9885,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_7","acinar_and_other","HuBMAP","islet_absent","P6","exocrine_and_other","Neck","ND",621006,"533dbd8c-e2bb-41cd-ab0c-8359f4741b4a","41f604f2-ce25-472c-8ec6-7ee1de6f49f5",35629.703125,81572.765625,6761,173
"197","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",13,"CD31+","P6_InsSyto83PanCKCD31_61724_013_CD31","2204G0420","True","False","False","False",NA,4239.084466,69,12537,50225,711934,667851,51920,706320,694824,92.2258108470303,"LH00339:87:22N2M2LT3",0.9875,0.989,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_7","endothelial_cells","HuBMAP","islet_absent","P6","vasculature","Neck","ND",621006,"9f4a9ba7-e66c-49d1-ab3c-43755244f133","4e6e5d8b-ec72-4b51-8ded-401d214b847a",35629.703125,81572.765625,6761,173
"198","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",13,"PanCK+","P6_InsSyto83PanCKCD31_61724_013_PanCK","2204G0420","False","False","True","False",NA,20122.43137,182,12537,50225,4428056,4163709,450251,4396266,4336120,89.1863000031943,"LH00339:87:22N2M2LT3",0.9887,0.9907,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_7","duct_cells","HuBMAP","islet_absent","P6","pancreatic_ducts","Neck","ND",621006,"9f4a9ba7-e66c-49d1-ab3c-43755244f133","6851d25d-9ed7-452d-93a7-223e90568b6d",35629.703125,81572.765625,6761,173
"199","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",13,"Others","P6_InsSyto83PanCKCD31_61724_013_Others","2204G0420","False","False","False","True",NA,108674.595378,1179,12537,50225,6954925,6455013,593596,6901583,6815836,90.8041083728259,"LH00339:87:22N2M2LT3",0.9904,0.9897,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_7","acinar_and_other","HuBMAP","islet_absent","P6","exocrine_and_other","Neck","ND",621006,"9f4a9ba7-e66c-49d1-ab3c-43755244f133","e62821e7-56ed-4fcd-92e6-0501d1f30c2e",35629.703125,81572.765625,6761,173
"200","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",14,"CD31+","P6_InsSyto83PanCKCD31_61724_014_CD31","2204G0420","True","False","False","False",NA,3401.112984,80,40553,28697,903834,850614,47798,895341,882580,94.3807649533161,"LH00339:87:22N2M2LT3",0.9876,0.9878,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_13B","endothelial_cells","HuBMAP","islet_present","P6","vasculature","Body","ND",621006,"573490f5-06f0-46d3-954d-f35eed44cc9f","1af6a985-4107-4fc6-8990-8651ea505bef",35629.703125,81572.765625,6761,173
"201","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",14,"Ins+","P6_InsSyto83PanCKCD31_61724_014_Ins","2204G0420","False","True","False","False",NA,13617.155691,136,40553,28697,13505716,12715335,544755,13381019,13216519,95.7157636821995,"LH00339:87:22N2M2LT3",0.9879,0.9881,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_13B","beta_cells","HuBMAP","islet_present","P6","endocrine_cells","Body","ND",621006,"573490f5-06f0-46d3-954d-f35eed44cc9f","6e9281ba-3720-4fe3-9061-8efaa6632ffa",35629.703125,81572.765625,6761,173
"202","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",14,"PanCK+","P6_InsSyto83PanCKCD31_61724_014_PanCK","2204G0420","False","False","True","False",NA,27777.238139,302,40553,28697,19895982,18664477,863711,19726806,19449064,95.3724339556903,"LH00339:87:22N2M2LT3",0.9876,0.9893,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_13B","duct_cells","HuBMAP","islet_present","P6","pancreatic_ducts","Body","ND",621006,"573490f5-06f0-46d3-954d-f35eed44cc9f","d00d9df6-0c33-4bfc-89ac-5e3373caf283",35629.703125,81572.765625,6761,173
"203","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",14,"Others","P6_InsSyto83PanCKCD31_61724_014_Others","2204G0420","False","False","False","True",NA,121614.799689,1282,40553,28697,1930375,1748207,559122,1890910,1831665,68.0174029734465,"LH00339:87:22N2M2LT3",0.9749,0.9739,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_13B","acinar_and_other","HuBMAP","islet_present","P6","exocrine_and_other","Body","ND",621006,"573490f5-06f0-46d3-954d-f35eed44cc9f","0068307f-eef3-4076-b8b0-cafb9bde7162",35629.703125,81572.765625,6761,173
"204","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",15,"CD31+","P6_InsSyto83PanCKCD31_61724_015_CD31","2204G0420","True","False","False","False",NA,4215.106128,80,8792,22357,632486,593071,51220,627374,618976,91.3635972758742,"LH00339:87:22N2M2LT3",0.9892,0.9891,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_13B","endothelial_cells","HuBMAP","islet_present","P6","vasculature","Body","ND",621006,"f2ecad08-3fc9-42e5-91fb-a6ac03b9b578","955c4534-a76d-4c79-a487-573b6312ec96",35629.703125,81572.765625,6761,173
"205","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",15,"Ins+","P6_InsSyto83PanCKCD31_61724_015_Ins","2204G0420","False","True","False","False",NA,8738.27833,81,8792,22357,6306719,5944740,312239,6259855,6194873,94.7476424536649,"LH00339:87:22N2M2LT3",0.9917,0.9907,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_13B","beta_cells","HuBMAP","islet_present","P6","endocrine_cells","Body","ND",621006,"f2ecad08-3fc9-42e5-91fb-a6ac03b9b578","684eaebe-9b0a-430b-b643-e15cc0ff00b8",35629.703125,81572.765625,6761,173
"206","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",15,"PanCK+","P6_InsSyto83PanCKCD31_61724_015_PanCK","2204G0420","False","False","True","False",NA,18657.529545,248,8792,22357,6903509,6478910,465721,6839325,6747110,92.8117383942669,"LH00339:87:22N2M2LT3",0.9887,0.9885,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_13B","duct_cells","HuBMAP","islet_present","P6","pancreatic_ducts","Body","ND",621006,"f2ecad08-3fc9-42e5-91fb-a6ac03b9b578","60f75bbe-0603-45e9-add3-9557af774df5",35629.703125,81572.765625,6761,173
"207","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",15,"Others","P6_InsSyto83PanCKCD31_61724_015_Others","2204G0420","False","False","False","True",NA,123430.642763,1332,8792,22357,12671182,11629030,582009,12559471,12382900,94.9952059630081,"LH00339:87:22N2M2LT3",0.9888,0.988,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_13B","acinar_and_other","HuBMAP","islet_present","P6","exocrine_and_other","Body","ND",621006,"f2ecad08-3fc9-42e5-91fb-a6ac03b9b578","30d434e3-b0bc-4a15-bd65-f27c67aebc93",35629.703125,81572.765625,6761,173
"208","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",16,"CD31+","P6_InsSyto83PanCKCD31_61724_016_CD31","2204G0420","True","False","False","False",NA,4934.773886,79,25843,34875,878434,827439,61695,870505,859201,92.5438612393179,"LH00339:87:22N2M2LT3",0.9892,0.9894,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_13B","endothelial_cells","HuBMAP","islet_present","P6","vasculature","Body","ND",621006,"4783ad98-be3f-468a-89bb-4c335a31fbfc","b7820c53-e3ff-4205-85cf-588ae9ddfe73",35629.703125,81572.765625,6761,173
"209","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",16,"Ins+","P6_InsSyto83PanCKCD31_61724_016_Ins","2204G0420","False","True","False","False",NA,10801.209452,102,25843,34875,10319280,9690072,575594,10233864,10100984,94.0599615771689,"LH00339:87:22N2M2LT3",0.9893,0.9889,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_13B","beta_cells","HuBMAP","islet_present","P6","endocrine_cells","Body","ND",621006,"4783ad98-be3f-468a-89bb-4c335a31fbfc","b8d270e1-9cc6-428e-8af0-c25289338760",35629.703125,81572.765625,6761,173
"210","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",16,"PanCK+","P6_InsSyto83PanCKCD31_61724_016_PanCK","2204G0420","False","False","True","False",NA,25526.291433,294,25843,34875,11848979,11175484,770227,11764541,11620122,93.10788687094,"LH00339:87:22N2M2LT3",0.9879,0.9904,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_13B","duct_cells","HuBMAP","islet_present","P6","pancreatic_ducts","Body","ND",621006,"4783ad98-be3f-468a-89bb-4c335a31fbfc","4e2519ac-beec-44f8-b64b-b8e2409b290b",35629.703125,81572.765625,6761,173
"211","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",16,"Others","P6_InsSyto83PanCKCD31_61724_016_Others","2204G0420","False","False","False","True",NA,137671.870451,1392,25843,34875,17316159,16024648,818129,17171087,16943057,94.8945586823498,"LH00339:87:22N2M2LT3",0.9882,0.9886,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_13B","acinar_and_other","HuBMAP","islet_present","P6","exocrine_and_other","Body","ND",621006,"4783ad98-be3f-468a-89bb-4c335a31fbfc","d776a137-e99b-433b-94f1-28c5322cd51c",35629.703125,81572.765625,6761,173
"212","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",17,"CD31+","P6_InsSyto83PanCKCD31_61724_017_CD31","2204G0420","True","False","False","False",NA,5253.161762,76,31052,34766,396251,374237,57835,393835,388806,84.5458893695706,"LH00339:87:22N2M2LT3",0.991,0.9925,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_13B","endothelial_cells","HuBMAP","islet_absent","P6","vasculature","Body","ND",621006,"3d609f91-d75e-406b-8d5e-b9f560bb54ba","e360cc6d-7965-4c7f-94d6-db511e0e1e8a",35629.703125,81572.765625,6761,173
"213","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",17,"PanCK+","P6_InsSyto83PanCKCD31_61724_017_PanCK","2204G0420","False","False","True","False",NA,19069.131229,232,31052,34766,10451457,9839931,620614,10365123,10218817,93.6929029278762,"LH00339:87:22N2M2LT3",0.988,0.99,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_13B","duct_cells","HuBMAP","islet_absent","P6","pancreatic_ducts","Body","ND",621006,"3d609f91-d75e-406b-8d5e-b9f560bb54ba","8a510796-f0f0-4aa9-8803-0619d91248dc",35629.703125,81572.765625,6761,173
"214","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",17,"Others","P6_InsSyto83PanCKCD31_61724_017_Others","2204G0420","False","False","False","True",NA,131141.028464,1419,31052,34766,17832945,16556225,900332,17690964,17477057,94.5619729135114,"LH00339:87:22N2M2LT3",0.99,0.9893,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_13B","acinar_and_other","HuBMAP","islet_absent","P6","exocrine_and_other","Body","ND",621006,"3d609f91-d75e-406b-8d5e-b9f560bb54ba","313a0fd4-d17b-486c-a563-a0ddb2a816dc",35629.703125,81572.765625,6761,173
"215","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",18,"CD31+","P6_InsSyto83PanCKCD31_61724_018_CD31","2204G0420","True","False","False","False",NA,4159.050806,75,14346,27469,1102912,1033560,56720,1093710,1076038,94.5121715236658,"LH00339:87:22N2M2LT3",0.9885,0.9878,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_13B","endothelial_cells","HuBMAP","islet_absent","P6","vasculature","Body","ND",621006,"253b19a5-29e9-410c-b50b-5a91fae7ebe0","442317b6-7ed7-4efd-956e-be1bc64a0315",35629.703125,81572.765625,6761,173
"216","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",18,"PanCK+","P6_InsSyto83PanCKCD31_61724_018_PanCK","2204G0420","False","False","True","False",NA,20244.546221,245,14346,27469,12966242,12217631,630456,12852193,12700569,94.839785225139,"LH00339:87:22N2M2LT3",0.9886,0.9881,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_13B","duct_cells","HuBMAP","islet_absent","P6","pancreatic_ducts","Body","ND",621006,"253b19a5-29e9-410c-b50b-5a91fae7ebe0","5d5074da-101a-4445-afe3-8a95f239a59e",35629.703125,81572.765625,6761,173
"217","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",18,"Others","P6_InsSyto83PanCKCD31_61724_018_Others","2204G0420","False","False","False","True",NA,114919.444066,1160,14346,27469,12258393,11304364,628574,12156338,11994948,94.4395456480347,"LH00339:87:22N2M2LT3",0.9882,0.9878,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_13B","acinar_and_other","HuBMAP","islet_absent","P6","exocrine_and_other","Body","ND",621006,"253b19a5-29e9-410c-b50b-5a91fae7ebe0","fad8731a-81c0-4a3d-8549-f9710184d267",35629.703125,81572.765625,6761,173
"218","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",19,"CD31+","P6_InsSyto83PanCKCD31_61724_019_CD31","2204G0420","True","False","False","False",NA,4172.072155,77,18813,26544,1175635,1103485,53660,1164562,1146979,95.1372243392525,"LH00339:87:22N2M2LT3",0.9865,0.9882,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_13B","endothelial_cells","HuBMAP","islet_absent","P6","vasculature","Body","ND",621006,"d3d6217b-0cb0-408f-a444-75292e8a4c74","edced6ba-50fe-482c-9da1-d9d79e640fc0",35629.703125,81572.765625,6761,173
"219","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",19,"PanCK+","P6_InsSyto83PanCKCD31_61724_019_PanCK","2204G0420","False","False","True","False",NA,20510.372308,294,18813,26544,11444012,10781158,626082,11344488,11200919,94.1928130540337,"LH00339:87:22N2M2LT3",0.9893,0.9882,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_13B","duct_cells","HuBMAP","islet_absent","P6","pancreatic_ducts","Body","ND",621006,"d3d6217b-0cb0-408f-a444-75292e8a4c74","e7d5f33e-da6c-4842-99ed-c3f3e89e344e",35629.703125,81572.765625,6761,173
"220","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",19,"Others","P6_InsSyto83PanCKCD31_61724_019_Others","2204G0420","False","False","False","True",NA,150168.713689,1558,18813,26544,11054591,10226495,723694,10962561,10820548,92.9233427484197,"LH00339:87:22N2M2LT3",0.9884,0.9888,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_13B","acinar_and_other","HuBMAP","islet_absent","P6","exocrine_and_other","Body","ND",621006,"d3d6217b-0cb0-408f-a444-75292e8a4c74","593705fb-8981-413f-81aa-2f3260e538a5",35629.703125,81572.765625,6761,173
"221","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",20,"CD31+","P6_InsSyto83PanCKCD31_61724_020_CD31","2204G0420","True","False","False","False",NA,3693.775755,66,27162,6307,1231432,1166714,60007,1222555,1207026,94.8567515260809,"LH00339:87:22N2M2LT3",0.9894,0.9888,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","endothelial_cells","HuBMAP","islet_present","P6","vasculature","Tail","ND",621006,"d4c46c8e-e915-472f-a353-a0b4e3923497","bcd03da1-ba75-441a-bce2-a3586d8d2438",35629.703125,81572.765625,6761,173
"222","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",20,"Ins+","P6_InsSyto83PanCKCD31_61724_020_Ins","2204G0420","False","True","False","False",NA,11534.057357,103,27162,6307,9079897,8563173,443689,9003802,8901471,94.818637904431,"LH00339:87:22N2M2LT3",0.9896,0.9885,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","beta_cells","HuBMAP","islet_present","P6","endocrine_cells","Tail","ND",621006,"d4c46c8e-e915-472f-a353-a0b4e3923497","576ad08a-17bf-46cb-a976-6a629020ce3f",35629.703125,81572.765625,6761,173
"223","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",20,"PanCK+","P6_InsSyto83PanCKCD31_61724_020_PanCK","2204G0420","False","False","True","False",NA,31007.803203,368,27162,6307,14428147,13548343,850263,14301311,14112834,93.7242288595735,"LH00339:87:22N2M2LT3",0.9867,0.9883,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","duct_cells","HuBMAP","islet_present","P6","pancreatic_ducts","Tail","ND",621006,"d4c46c8e-e915-472f-a353-a0b4e3923497","c8d6b5b4-bb29-4d56-9808-39d7989bf91d",35629.703125,81572.765625,6761,173
"224","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",20,"Others","P6_InsSyto83PanCKCD31_61724_020_Others","2204G0420","False","False","False","True",NA,129768.228868,1381,27162,6307,5125321,4765177,679804,5085601,5022220,85.7339192227277,"LH00339:87:22N2M2LT3",0.9895,0.989,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","acinar_and_other","HuBMAP","islet_present","P6","exocrine_and_other","Tail","ND",621006,"d4c46c8e-e915-472f-a353-a0b4e3923497","d32290e6-ef8f-4598-b5c8-54462cb65348",35629.703125,81572.765625,6761,173
"225","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",21,"CD31+","P6_InsSyto83PanCKCD31_61724_021_CD31","2204G0420","True","False","False","False",NA,4150.634568,73,37836,12093,939884,887066,49133,931313,918903,94.4611787623469,"LH00339:87:22N2M2LT3",0.9882,0.9877,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","endothelial_cells","HuBMAP","islet_present","P6","vasculature","Tail","ND",621006,"bb8e4bea-8f76-49b8-84a9-a408174afa50","43443712-675b-4661-b516-1310ba444d80",35629.703125,81572.765625,6761,173
"226","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",21,"Ins+","P6_InsSyto83PanCKCD31_61724_021_Ins","2204G0420","False","True","False","False",NA,8779.089145,104,37836,12093,7023169,6627304,411375,6967623,6874584,93.7927247640971,"LH00339:87:22N2M2LT3",0.9885,0.9889,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","beta_cells","HuBMAP","islet_present","P6","endocrine_cells","Tail","ND",621006,"bb8e4bea-8f76-49b8-84a9-a408174afa50","30791dcc-4787-42ac-b693-be094b6db68d",35629.703125,81572.765625,6761,173
"227","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",21,"PanCK+","P6_InsSyto83PanCKCD31_61724_021_PanCK","2204G0420","False","False","True","False",NA,12587.992685,185,37836,12093,4665512,4366570,311039,4623783,4566160,92.8768117767493,"LH00339:87:22N2M2LT3",0.9892,0.9887,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","duct_cells","HuBMAP","islet_present","P6","pancreatic_ducts","Tail","ND",621006,"bb8e4bea-8f76-49b8-84a9-a408174afa50","30508439-fc4f-4298-997c-973b795a63c4",35629.703125,81572.765625,6761,173
"228","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",21,"Others","P6_InsSyto83PanCKCD31_61724_021_Others","2204G0420","False","False","False","True",NA,122464.363349,1261,37836,12093,11904791,11017805,632761,11800835,11641092,94.2569232256334,"LH00339:87:22N2M2LT3",0.9879,0.9891,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","acinar_and_other","HuBMAP","islet_present","P6","exocrine_and_other","Tail","ND",621006,"bb8e4bea-8f76-49b8-84a9-a408174afa50","4087dd1f-22ed-4672-85e3-a3f784055036",35629.703125,81572.765625,6761,173
"229","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",22,"CD31+","P6_InsSyto83PanCKCD31_61724_022_CD31","2204G0420","True","False","False","False",NA,3951.979589,68,31057,8666,860829,809890,54533,852361,840372,93.2666164540864,"LH00339:87:22N2M2LT3",0.989,0.9883,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","endothelial_cells","HuBMAP","islet_present","P6","vasculature","Tail","ND",621006,"71108371-a072-4c83-8d99-6f5434ab92d8","db094ea1-18c7-4a2e-a60a-3401fd24b5cb",35629.703125,81572.765625,6761,173
